|Period ID|Period start|Period end|Race|Count of race in period|
|29|2011-03-24|2011-04-06|P|10|
|30|2011-04-07|2011-04-20|Z|13|
|30|2011-04-07|2011-04-20|T|12|
|30|2011-04-07|2011-04-20|P|11|
|31|2011-04-21|2011-05-04|Z|13|
|31|2011-04-21|2011-05-04|T|14|
|31|2011-04-21|2011-05-04|P|11|
|32|2011-05-05|2011-05-18|Z|14|
|32|2011-05-05|2011-05-18|T|15|
|32|2011-05-05|2011-05-18|P|11|
|33|2011-05-19|2011-06-01|Z|14|
|33|2011-05-19|2011-06-01|T|15|
|33|2011-05-19|2011-06-01|P|11|
|34|2011-06-02|2011-06-15|Z|15|
|34|2011-06-02|2011-06-15|T|15|
|34|2011-06-02|2011-06-15|P|11|
|35|2011-06-16|2011-06-29|Z|15|
|35|2011-06-16|2011-06-29|T|16|
|35|2011-06-16|2011-06-29|P|13|
|36|2011-06-30|2011-07-13|Z|15|
|36|2011-06-30|2011-07-13|T|16|
|36|2011-06-30|2011-07-13|P|13|
|37|2011-07-14|2011-07-27|Z|15|
|37|2011-07-14|2011-07-27|T|18|
|37|2011-07-14|2011-07-27|P|13|
|38|2011-07-28|2011-08-10|Z|15|
|38|2011-07-28|2011-08-10|T|18|
|38|2011-07-28|2011-08-10|P|13|
|39|2011-08-11|2011-08-24|Z|20|
|39|2011-08-11|2011-08-24|T|19|
|39|2011-08-11|2011-08-24|R|2|
|39|2011-08-11|2011-08-24|P|18|
|40|2011-08-25|2011-09-07|Z|20|
|40|2011-08-25|2011-09-07|T|19|
|40|2011-08-25|2011-09-07|R|2|
|40|2011-08-25|2011-09-07|P|18|
|41|2011-09-08|2011-09-21|Z|20|
|41|2011-09-08|2011-09-21|T|19|
|41|2011-09-08|2011-09-21|R|2|
|41|2011-09-08|2011-09-21|P|20|
|42|2011-09-22|2011-10-05|Z|20|
|42|2011-09-22|2011-10-05|T|19|
|42|2011-09-22|2011-10-05|R|2|
|42|2011-09-22|2011-10-05|P|20|
|43|2011-10-06|2011-10-19|Z|21|
|43|2011-10-06|2011-10-19|T|19|
|43|2011-10-06|2011-10-19|R|2|
|43|2011-10-06|2011-10-19|P|20|
|44|2011-10-20|2011-11-02|Z|23|
|44|2011-10-20|2011-11-02|T|21|
|44|2011-10-20|2011-11-02|R|2|
|44|2011-10-20|2011-11-02|P|20|
|45|2011-11-03|2011-11-16|Z|23|
|45|2011-11-03|2011-11-16|T|21|
|45|2011-11-03|2011-11-16|R|2|
|45|2011-11-03|2011-11-16|P|21|
|46|2011-11-17|2011-11-30|Z|23|
|46|2011-11-17|2011-11-30|T|22|
|46|2011-11-17|2011-11-30|R|2|
|46|2011-11-17|2011-11-30|P|22|
|47|2011-12-01|2011-12-14|Z|23|
|47|2011-12-01|2011-12-14|T|23|
|47|2011-12-01|2011-12-14|R|2|
|47|2011-12-01|2011-12-14|P|22|
|48|2011-12-15|2011-12-28|Z|23|
|48|2011-12-15|2011-12-28|T|25|
|48|2011-12-15|2011-12-28|R|2|
|48|2011-12-15|2011-12-28|P|23|
|49|2011-12-29|2012-01-11|Z|23|
|49|2011-12-29|2012-01-11|T|25|
|49|2011-12-29|2012-01-11|R|2|
|49|2011-12-29|2012-01-11|P|23|
|50|2012-01-12|2012-01-25|Z|23|
|50|2012-01-12|2012-01-25|T|25|
|50|2012-01-12|2012-01-25|R|2|
|50|2012-01-12|2012-01-25|P|23|
|51|2012-01-26|2012-02-08|Z|23|
|51|2012-01-26|2012-02-08|T|25|
|51|2012-01-26|2012-02-08|R|2|
|51|2012-01-26|2012-02-08|P|23|
|52|2012-02-09|2012-02-22|Z|24|
|52|2012-02-09|2012-02-22|T|26|
|52|2012-02-09|2012-02-22|R|2|
|52|2012-02-09|2012-02-22|P|29|
|53|2012-02-23|2012-03-07|Z|26|
|53|2012-02-23|2012-03-07|T|26|
|53|2012-02-23|2012-03-07|R|2|
|53|2012-02-23|2012-03-07|P|31|
|54|2012-03-08|2012-03-21|Z|27|
|54|2012-03-08|2012-03-21|T|26|
|54|2012-03-08|2012-03-21|R|2|
|54|2012-03-08|2012-03-21|P|31|
|55|2012-03-22|2012-04-04|Z|28|
|55|2012-03-22|2012-04-04|T|27|
|55|2012-03-22|2012-04-04|R|2|
|55|2012-03-22|2012-04-04|P|31|
|56|2012-04-05|2012-04-18|Z|32|
|56|2012-04-05|2012-04-18|T|33|
|56|2012-04-05|2012-04-18|R|2|
|56|2012-04-05|2012-04-18|P|33|
|57|2012-04-19|2012-05-02|Z|32|
|57|2012-04-19|2012-05-02|T|33|
|57|2012-04-19|2012-05-02|R|2|
|57|2012-04-19|2012-05-02|P|33|
|58|2012-05-03|2012-05-16|Z|30|
|58|2012-05-03|2012-05-16|T|31|
|58|2012-05-03|2012-05-16|R|2|
|58|2012-05-03|2012-05-16|P|37|
|59|2012-05-17|2012-05-30|Z|30|
|59|2012-05-17|2012-05-30|T|32|
|59|2012-05-17|2012-05-30|R|2|
|59|2012-05-17|2012-05-30|P|36|
|60|2012-05-31|2012-06-13|Z|30|
|60|2012-05-31|2012-06-13|T|31|
|60|2012-05-31|2012-06-13|R|2|
|60|2012-05-31|2012-06-13|P|37|
|61|2012-06-14|2012-06-27|Z|30|
|61|2012-06-14|2012-06-27|T|31|
|61|2012-06-14|2012-06-27|R|2|
|61|2012-06-14|2012-06-27|P|37|
|62|2012-06-28|2012-07-11|Z|32|
|62|2012-06-28|2012-07-11|T|24|
|62|2012-06-28|2012-07-11|R|2|
|62|2012-06-28|2012-07-11|P|42|
|63|2012-07-12|2012-07-25|Z|33|
|63|2012-07-12|2012-07-25|T|24|
|63|2012-07-12|2012-07-25|R|2|
|63|2012-07-12|2012-07-25|P|41|
|64|2012-07-26|2012-08-08|Z|33|
|64|2012-07-26|2012-08-08|T|24|
|64|2012-07-26|2012-08-08|R|2|
|64|2012-07-26|2012-08-08|P|41|
|65|2012-08-09|2012-08-22|Z|33|
|65|2012-08-09|2012-08-22|T|24|
|65|2012-08-09|2012-08-22|R|1|
|65|2012-08-09|2012-08-22|P|42|
|66|2012-08-23|2012-09-05|Z|32|
|66|2012-08-23|2012-09-05|T|26|
|66|2012-08-23|2012-09-05|R|1|
|66|2012-08-23|2012-09-05|P|41|
|67|2012-09-06|2012-09-19|Z|31|
|67|2012-09-06|2012-09-19|T|26|
|67|2012-09-06|2012-09-19|R|1|
|67|2012-09-06|2012-09-19|P|42|
|68|2012-09-20|2012-10-03|Z|32|
|68|2012-09-20|2012-10-03|T|26|
|68|2012-09-20|2012-10-03|R|1|
|68|2012-09-20|2012-10-03|P|41|
|69|2012-10-04|2012-10-17|Z|32|
|69|2012-10-04|2012-10-17|T|25|
|69|2012-10-04|2012-10-17|R|1|
|69|2012-10-04|2012-10-17|P|42|
|70|2012-10-18|2012-10-31|Z|31|
|70|2012-10-18|2012-10-31|T|26|
|70|2012-10-18|2012-10-31|R|1|
|70|2012-10-18|2012-10-31|P|42|
|71|2012-11-01|2012-11-14|Z|31|
|71|2012-11-01|2012-11-14|T|26|
|71|2012-11-01|2012-11-14|R|1|
|71|2012-11-01|2012-11-14|P|42|
|72|2012-11-15|2012-11-28|Z|31|
|72|2012-11-15|2012-11-28|T|26|
|72|2012-11-15|2012-11-28|R|1|
|72|2012-11-15|2012-11-28|P|42|
|73|2012-11-29|2012-12-12|Z|32|
|73|2012-11-29|2012-12-12|T|26|
|73|2012-11-29|2012-12-12|R|1|
|73|2012-11-29|2012-12-12|P|41|
|74|2012-12-13|2012-12-26|Z|32|
|74|2012-12-13|2012-12-26|T|26|
|74|2012-12-13|2012-12-26|R|1|
|74|2012-12-13|2012-12-26|P|41|
|75|2012-12-27|2013-01-09|Z|32|
|75|2012-12-27|2013-01-09|T|26|
|75|2012-12-27|2013-01-09|R|1|
|75|2012-12-27|2013-01-09|P|41|
|76|2013-01-10|2013-01-23|Z|32|
|76|2013-01-10|2013-01-23|T|26|
|76|2013-01-10|2013-01-23|R|1|
|76|2013-01-10|2013-01-23|P|41|
|77|2013-01-24|2013-02-06|Z|32|
|77|2013-01-24|2013-02-06|T|25|
|77|2013-01-24|2013-02-06|R|1|
|77|2013-01-24|2013-02-06|P|42|
|78|2013-02-07|2013-02-20|Z|32|
|78|2013-02-07|2013-02-20|T|25|
|78|2013-02-07|2013-02-20|R|1|
|78|2013-02-07|2013-02-20|P|42|
|79|2013-02-21|2013-03-06|Z|32|
|79|2013-02-21|2013-03-06|T|25|
|79|2013-02-21|2013-03-06|R|1|
|79|2013-02-21|2013-03-06|P|42|
|80|2013-03-07|2013-03-20|Z|32|
|80|2013-03-07|2013-03-20|T|25|
|80|2013-03-07|2013-03-20|R|1|
|80|2013-03-07|2013-03-20|P|42|
|81|2013-03-21|2013-04-03|Z|31|
|81|2013-03-21|2013-04-03|T|26|
|81|2013-03-21|2013-04-03|R|1|
|81|2013-03-21|2013-04-03|P|42|
|82|2013-04-04|2013-04-17|Z|31|
|82|2013-04-04|2013-04-17|T|26|
|82|2013-04-04|2013-04-17|R|1|
|82|2013-04-04|2013-04-17|P|42|
|83|2013-04-18|2013-05-01|Z|32|
|83|2013-04-18|2013-05-01|T|24|
|83|2013-04-18|2013-05-01|R|1|
|83|2013-04-18|2013-05-01|P|43|
|84|2013-05-02|2013-05-15|Z|32|
|84|2013-05-02|2013-05-15|T|24|
|84|2013-05-02|2013-05-15|R|1|
|84|2013-05-02|2013-05-15|P|43|
|85|2013-05-16|2013-05-29|Z|32|
|85|2013-05-16|2013-05-29|T|24|
|85|2013-05-16|2013-05-29|R|1|
|85|2013-05-16|2013-05-29|P|43|
|86|2013-05-30|2013-06-12|Z|32|
|86|2013-05-30|2013-06-12|T|24|
|86|2013-05-30|2013-06-12|R|1|
|86|2013-05-30|2013-06-12|P|43|
|87|2013-06-13|2013-06-26|Z|32|
|87|2013-06-13|2013-06-26|T|24|
|87|2013-06-13|2013-06-26|R|1|
|87|2013-06-13|2013-06-26|P|43|
|88|2013-06-27|2013-07-10|Z|30|
|88|2013-06-27|2013-07-10|T|25|
|88|2013-06-27|2013-07-10|R|1|
|88|2013-06-27|2013-07-10|P|44|
|89|2013-07-11|2013-07-24|Z|30|
|89|2013-07-11|2013-07-24|T|26|
|89|2013-07-11|2013-07-24|R|1|
|89|2013-07-11|2013-07-24|P|43|
|90|2013-07-25|2013-08-07|Z|30|
|90|2013-07-25|2013-08-07|T|27|
|90|2013-07-25|2013-08-07|P|43|
|91|2013-08-08|2013-08-21|Z|29|
|91|2013-08-08|2013-08-21|T|25|
|91|2013-08-08|2013-08-21|R|1|
|91|2013-08-08|2013-08-21|P|45|
|92|2013-08-22|2013-09-04|Z|30|
|92|2013-08-22|2013-09-04|T|24|
|92|2013-08-22|2013-09-04|R|1|
|92|2013-08-22|2013-09-04|P|45|
|93|2013-09-05|2013-09-18|Z|29|
|93|2013-09-05|2013-09-18|T|25|
|93|2013-09-05|2013-09-18|R|1|
|93|2013-09-05|2013-09-18|P|45|
|94|2013-09-19|2013-10-02|Z|29|
|94|2013-09-19|2013-10-02|T|25|
|94|2013-09-19|2013-10-02|R|1|
|94|2013-09-19|2013-10-02|P|45|
|95|2013-10-03|2013-10-16|Z|29|
|95|2013-10-03|2013-10-16|T|25|
|95|2013-10-03|2013-10-16|R|1|
|95|2013-10-03|2013-10-16|P|45|
|96|2013-10-17|2013-10-30|Z|28|
|96|2013-10-17|2013-10-30|T|26|
|96|2013-10-17|2013-10-30|R|1|
|96|2013-10-17|2013-10-30|P|45|
|97|2013-10-31|2013-11-13|Z|29|
|97|2013-10-31|2013-11-13|T|24|
|97|2013-10-31|2013-11-13|R|1|
|97|2013-10-31|2013-11-13|P|46|
|98|2013-11-14|2013-11-27|Z|29|
|98|2013-11-14|2013-11-27|T|24|
|98|2013-11-14|2013-11-27|R|1|
|98|2013-11-14|2013-11-27|P|46|
|99|2013-11-28|2013-12-11|Z|29|
|99|2013-11-28|2013-12-11|T|24|
|99|2013-11-28|2013-12-11|R|1|
|99|2013-11-28|2013-12-11|P|46|
|100|2013-12-12|2013-12-25|Z|30|
|100|2013-12-12|2013-12-25|T|25|
|100|2013-12-12|2013-12-25|R|1|
|100|2013-12-12|2013-12-25|P|44|
|101|2013-12-26|2014-01-08|Z|28|
|101|2013-12-26|2014-01-08|T|26|
|101|2013-12-26|2014-01-08|R|1|
|101|2013-12-26|2014-01-08|P|45|
|102|2014-01-09|2014-01-22|Z|29|
|102|2014-01-09|2014-01-22|T|27|
|102|2014-01-09|2014-01-22|R|1|
|102|2014-01-09|2014-01-22|P|43|
|103|2014-01-23|2014-02-05|Z|29|
|103|2014-01-23|2014-02-05|T|28|
|103|2014-01-23|2014-02-05|R|1|
|103|2014-01-23|2014-02-05|P|42|
|104|2014-02-06|2014-02-19|Z|30|
|104|2014-02-06|2014-02-19|T|27|
|104|2014-02-06|2014-02-19|R|1|
|104|2014-02-06|2014-02-19|P|42|
|105|2014-02-20|2014-03-05|Z|30|
|105|2014-02-20|2014-03-05|T|28|
|105|2014-02-20|2014-03-05|R|1|
|105|2014-02-20|2014-03-05|P|41|
|106|2014-03-06|2014-03-19|Z|31|
|106|2014-03-06|2014-03-19|T|28|
|106|2014-03-06|2014-03-19|R|1|
|106|2014-03-06|2014-03-19|P|40|
|107|2014-03-20|2014-04-02|Z|31|
|107|2014-03-20|2014-04-02|T|28|
|107|2014-03-20|2014-04-02|R|1|
|107|2014-03-20|2014-04-02|P|40|
|108|2014-04-03|2014-04-16|Z|31|
|108|2014-04-03|2014-04-16|T|27|
|108|2014-04-03|2014-04-16|R|1|
|108|2014-04-03|2014-04-16|P|41|
|109|2014-04-17|2014-04-30|Z|31|
|109|2014-04-17|2014-04-30|T|26|
|109|2014-04-17|2014-04-30|R|1|
|109|2014-04-17|2014-04-30|P|42|
|110|2014-05-01|2014-05-14|Z|31|
|110|2014-05-01|2014-05-14|T|27|
|110|2014-05-01|2014-05-14|R|1|
|110|2014-05-01|2014-05-14|P|41|
|111|2014-05-15|2014-05-28|Z|31|
|111|2014-05-15|2014-05-28|T|27|
|111|2014-05-15|2014-05-28|R|1|
|111|2014-05-15|2014-05-28|P|41|
|112|2014-05-29|2014-06-11|Z|31|
|112|2014-05-29|2014-06-11|T|27|
|112|2014-05-29|2014-06-11|R|1|
|112|2014-05-29|2014-06-11|P|41|
|113|2014-06-12|2014-06-25|Z|32|
|113|2014-06-12|2014-06-25|T|27|
|113|2014-06-12|2014-06-25|R|1|
|113|2014-06-12|2014-06-25|P|40|
|114|2014-06-26|2014-07-09|Z|32|
|114|2014-06-26|2014-07-09|T|27|
|114|2014-06-26|2014-07-09|R|1|
|114|2014-06-26|2014-07-09|P|40|
|115|2014-07-10|2014-07-23|Z|32|
|115|2014-07-10|2014-07-23|T|26|
|115|2014-07-10|2014-07-23|R|1|
|115|2014-07-10|2014-07-23|P|41|
|116|2014-07-24|2014-08-06|Z|32|
|116|2014-07-24|2014-08-06|T|26|
|116|2014-07-24|2014-08-06|R|1|
|116|2014-07-24|2014-08-06|P|41|
|117|2014-08-07|2014-08-20|Z|34|
|117|2014-08-07|2014-08-20|T|29|
|117|2014-08-07|2014-08-20|P|37|
|118|2014-08-21|2014-09-03|Z|34|
|118|2014-08-21|2014-09-03|T|31|
|118|2014-08-21|2014-09-03|P|35|
|119|2014-09-04|2014-09-17|Z|35|
|119|2014-09-04|2014-09-17|T|29|
|119|2014-09-04|2014-09-17|P|36|
|120|2014-09-18|2014-10-01|Z|35|
|120|2014-09-18|2014-10-01|T|29|
|120|2014-09-18|2014-10-01|P|36|
|121|2014-10-02|2014-10-15|Z|35|
|121|2014-10-02|2014-10-15|T|30|
|121|2014-10-02|2014-10-15|P|35|
|122|2014-10-16|2014-10-29|Z|35|
|122|2014-10-16|2014-10-29|T|30|
|122|2014-10-16|2014-10-29|P|35|
|123|2014-10-30|2014-11-12|Z|36|
|123|2014-10-30|2014-11-12|T|31|
|123|2014-10-30|2014-11-12|P|33|
|124|2014-11-13|2014-11-26|Z|36|
|124|2014-11-13|2014-11-26|T|31|
|124|2014-11-13|2014-11-26|P|33|
|125|2014-11-27|2014-12-10|Z|36|
|125|2014-11-27|2014-12-10|T|31|
|125|2014-11-27|2014-12-10|P|33|
|126|2014-12-11|2014-12-24|Z|36|
|126|2014-12-11|2014-12-24|T|30|
|126|2014-12-11|2014-12-24|P|34|
|127|2014-12-25|2015-01-07|Z|36|
|127|2014-12-25|2015-01-07|T|30|
|127|2014-12-25|2015-01-07|P|34|
|128|2015-01-08|2015-01-21|Z|35|
|128|2015-01-08|2015-01-21|T|28|
|128|2015-01-08|2015-01-21|P|37|
|129|2015-01-22|2015-02-04|Z|35|
|129|2015-01-22|2015-02-04|T|28|
|129|2015-01-22|2015-02-04|P|37|
|130|2015-02-05|2015-02-18|Z|36|
|130|2015-02-05|2015-02-18|T|27|
|130|2015-02-05|2015-02-18|P|37|
|131|2015-02-19|2015-03-04|Z|36|
|131|2015-02-19|2015-03-04|T|29|
|131|2015-02-19|2015-03-04|P|35|
|132|2015-03-05|2015-03-18|Z|36|
|132|2015-03-05|2015-03-18|T|28|
|132|2015-03-05|2015-03-18|P|36|
|133|2015-03-19|2015-04-01|Z|36|
|133|2015-03-19|2015-04-01|T|27|
|133|2015-03-19|2015-04-01|P|37|
|134|2015-04-02|2015-04-15|Z|36|
|134|2015-04-02|2015-04-15|T|27|
|134|2015-04-02|2015-04-15|P|37|
|135|2015-04-16|2015-04-29|Z|36|
|135|2015-04-16|2015-04-29|T|29|
|135|2015-04-16|2015-04-29|P|35|
|136|2015-04-30|2015-05-13|Z|37|
|136|2015-04-30|2015-05-13|T|30|
|136|2015-04-30|2015-05-13|P|33|
|137|2015-05-14|2015-05-27|Z|38|
|137|2015-05-14|2015-05-27|T|28|
|137|2015-05-14|2015-05-27|P|34|
|138|2015-05-28|2015-06-10|Z|38|
|138|2015-05-28|2015-06-10|T|28|
|138|2015-05-28|2015-06-10|P|34|
|139|2015-06-11|2015-06-24|Z|37|
|139|2015-06-11|2015-06-24|T|28|
|139|2015-06-11|2015-06-24|P|35|
|140|2015-06-25|2015-07-08|Z|38|
|140|2015-06-25|2015-07-08|T|27|
|140|2015-06-25|2015-07-08|P|35|
|141|2015-07-09|2015-07-22|Z|38|
|141|2015-07-09|2015-07-22|T|27|
|141|2015-07-09|2015-07-22|P|35|
|142|2015-07-23|2015-08-05|Z|37|
|142|2015-07-23|2015-08-05|T|27|
|142|2015-07-23|2015-08-05|R|1|
|142|2015-07-23|2015-08-05|P|35|
|143|2015-08-06|2015-08-19|Z|37|
|143|2015-08-06|2015-08-19|T|27|
|143|2015-08-06|2015-08-19|R|1|
|143|2015-08-06|2015-08-19|P|35|
|144|2015-08-20|2015-09-02|Z|38|
|144|2015-08-20|2015-09-02|T|26|
|144|2015-08-20|2015-09-02|R|1|
|144|2015-08-20|2015-09-02|P|35|
|145|2015-09-03|2015-09-16|Z|37|
|145|2015-09-03|2015-09-16|T|27|
|145|2015-09-03|2015-09-16|R|1|
|145|2015-09-03|2015-09-16|P|35|
|146|2015-09-17|2015-09-30|Z|38|
|146|2015-09-17|2015-09-30|T|26|
|146|2015-09-17|2015-09-30|R|1|
|146|2015-09-17|2015-09-30|P|35|
|147|2015-10-01|2015-10-14|Z|37|
|147|2015-10-01|2015-10-14|T|27|
|147|2015-10-01|2015-10-14|R|1|
|147|2015-10-01|2015-10-14|P|35|
|148|2015-10-15|2015-10-28|Z|38|
|148|2015-10-15|2015-10-28|T|26|
|148|2015-10-15|2015-10-28|R|1|
|148|2015-10-15|2015-10-28|P|35|
|149|2015-10-29|2015-11-11|Z|38|
|149|2015-10-29|2015-11-11|T|26|
|149|2015-10-29|2015-11-11|R|1|
|149|2015-10-29|2015-11-11|P|35|
|150|2015-11-12|2015-11-25|Z|38|
|150|2015-11-12|2015-11-25|T|26|
|150|2015-11-12|2015-11-25|R|1|
|150|2015-11-12|2015-11-25|P|35|
|151|2015-11-26|2015-12-09|Z|38|
|151|2015-11-26|2015-12-09|T|26|
|151|2015-11-26|2015-12-09|R|1|
|151|2015-11-26|2015-12-09|P|35|
|152|2015-12-10|2015-12-23|Z|39|
|152|2015-12-10|2015-12-23|T|26|
|152|2015-12-10|2015-12-23|R|1|
|152|2015-12-10|2015-12-23|P|34|
|153|2015-12-24|2016-01-06|Z|39|
|153|2015-12-24|2016-01-06|T|26|
|153|2015-12-24|2016-01-06|R|1|
|153|2015-12-24|2016-01-06|P|34|
|154|2016-01-07|2016-01-20|Z|38|
|154|2016-01-07|2016-01-20|T|26|
|154|2016-01-07|2016-01-20|R|1|
|154|2016-01-07|2016-01-20|P|35|
|155|2016-01-21|2016-02-03|Z|35|
|155|2016-01-21|2016-02-03|T|34|
|155|2016-01-21|2016-02-03|R|1|
|155|2016-01-21|2016-02-03|P|30|
|156|2016-02-04|2016-02-17|Z|35|
|156|2016-02-04|2016-02-17|T|34|
|156|2016-02-04|2016-02-17|R|1|
|156|2016-02-04|2016-02-17|P|30|
|157|2016-02-18|2016-03-02|Z|35|
|157|2016-02-18|2016-03-02|T|34|
|157|2016-02-18|2016-03-02|R|1|
|157|2016-02-18|2016-03-02|P|30|
|158|2016-03-03|2016-03-16|Z|34|
|158|2016-03-03|2016-03-16|T|36|
|158|2016-03-03|2016-03-16|R|1|
|158|2016-03-03|2016-03-16|P|29|
|159|2016-03-17|2016-03-30|Z|36|
|159|2016-03-17|2016-03-30|T|35|
|159|2016-03-17|2016-03-30|R|1|
|159|2016-03-17|2016-03-30|P|28|
|160|2016-03-31|2016-04-13|Z|36|
|160|2016-03-31|2016-04-13|T|35|
|160|2016-03-31|2016-04-13|R|1|
|160|2016-03-31|2016-04-13|P|28|
|161|2016-04-14|2016-04-27|Z|35|
|161|2016-04-14|2016-04-27|T|35|
|161|2016-04-14|2016-04-27|R|1|
|161|2016-04-14|2016-04-27|P|29|
|162|2016-04-28|2016-05-11|Z|35|
|162|2016-04-28|2016-05-11|T|35|
|162|2016-04-28|2016-05-11|R|1|
|162|2016-04-28|2016-05-11|P|29|
|163|2016-05-12|2016-05-25|Z|36|
|163|2016-05-12|2016-05-25|T|34|
|163|2016-05-12|2016-05-25|R|1|
|163|2016-05-12|2016-05-25|P|29|
|164|2016-05-26|2016-06-08|Z|37|
|164|2016-05-26|2016-06-08|T|32|
|164|2016-05-26|2016-06-08|R|2|
|164|2016-05-26|2016-06-08|P|29|
|165|2016-06-09|2016-06-22|Z|36|
|165|2016-06-09|2016-06-22|T|33|
|165|2016-06-09|2016-06-22|R|2|
|165|2016-06-09|2016-06-22|P|29|
|166|2016-06-23|2016-07-06|Z|36|
|166|2016-06-23|2016-07-06|T|33|
|166|2016-06-23|2016-07-06|R|2|
|166|2016-06-23|2016-07-06|P|29|
|167|2016-07-07|2016-07-20|Z|36|
|167|2016-07-07|2016-07-20|T|34|
|167|2016-07-07|2016-07-20|R|2|
|167|2016-07-07|2016-07-20|P|28|
|168|2016-07-21|2016-08-03|Z|36|
|168|2016-07-21|2016-08-03|T|34|
|168|2016-07-21|2016-08-03|R|2|
|168|2016-07-21|2016-08-03|P|28|
|169|2016-08-04|2016-08-17|Z|36|
|169|2016-08-04|2016-08-17|T|34|
|169|2016-08-04|2016-08-17|R|2|
|169|2016-08-04|2016-08-17|P|28|
|170|2016-08-18|2016-08-31|Z|35|
|170|2016-08-18|2016-08-31|T|34|
|170|2016-08-18|2016-08-31|R|2|
|170|2016-08-18|2016-08-31|P|29|
|171|2016-09-01|2016-09-14|Z|35|
|171|2016-09-01|2016-09-14|T|34|
|171|2016-09-01|2016-09-14|R|2|
|171|2016-09-01|2016-09-14|P|29|
|172|2016-09-15|2016-09-28|Z|35|
|172|2016-09-15|2016-09-28|T|34|
|172|2016-09-15|2016-09-28|R|2|
|172|2016-09-15|2016-09-28|P|29|
|173|2016-09-29|2016-10-12|Z|35|
|173|2016-09-29|2016-10-12|T|34|
|173|2016-09-29|2016-10-12|R|2|
|173|2016-09-29|2016-10-12|P|29|
|174|2016-10-13|2016-10-26|Z|35|
|174|2016-10-13|2016-10-26|T|34|
|174|2016-10-13|2016-10-26|R|2|
|174|2016-10-13|2016-10-26|P|29|
|175|2016-10-27|2016-11-09|Z|35|
|175|2016-10-27|2016-11-09|T|34|
|175|2016-10-27|2016-11-09|R|2|
|175|2016-10-27|2016-11-09|P|29|
|176|2016-11-10|2016-11-23|Z|35|
|176|2016-11-10|2016-11-23|T|34|
