|Period ID|Period start|Period end|Race|Count of race in period|
|26|2011-02-10|2011-02-23|S|1|
|26|2011-02-10|2011-02-23|R|1|
|26|2011-02-10|2011-02-23|P|36|
|27|2011-02-24|2011-03-09|Z|24|
|27|2011-02-24|2011-03-09|T|39|
|27|2011-02-24|2011-03-09|S|1|
|27|2011-02-24|2011-03-09|P|36|
|28|2011-03-10|2011-03-23|Z|23|
|28|2011-03-10|2011-03-23|T|39|
|28|2011-03-10|2011-03-23|S|1|
|28|2011-03-10|2011-03-23|P|37|
|29|2011-03-24|2011-04-06|Z|25|
|29|2011-03-24|2011-04-06|T|39|
|29|2011-03-24|2011-04-06|S|1|
|29|2011-03-24|2011-04-06|P|35|
|30|2011-04-07|2011-04-20|Z|25|
|30|2011-04-07|2011-04-20|T|39|
|30|2011-04-07|2011-04-20|S|1|
|30|2011-04-07|2011-04-20|P|35|
|31|2011-04-21|2011-05-04|Z|26|
|31|2011-04-21|2011-05-04|T|38|
|31|2011-04-21|2011-05-04|S|1|
|31|2011-04-21|2011-05-04|P|35|
|32|2011-05-05|2011-05-18|Z|24|
|32|2011-05-05|2011-05-18|T|39|
|32|2011-05-05|2011-05-18|S|1|
|32|2011-05-05|2011-05-18|P|36|
|33|2011-05-19|2011-06-01|Z|23|
|33|2011-05-19|2011-06-01|T|40|
|33|2011-05-19|2011-06-01|S|1|
|33|2011-05-19|2011-06-01|P|36|
|34|2011-06-02|2011-06-15|Z|23|
|34|2011-06-02|2011-06-15|T|38|
|34|2011-06-02|2011-06-15|S|1|
|34|2011-06-02|2011-06-15|P|38|
|35|2011-06-16|2011-06-29|Z|23|
|35|2011-06-16|2011-06-29|T|39|
|35|2011-06-16|2011-06-29|S|1|
|35|2011-06-16|2011-06-29|P|37|
|36|2011-06-30|2011-07-13|Z|20|
|36|2011-06-30|2011-07-13|T|40|
|36|2011-06-30|2011-07-13|S|1|
|36|2011-06-30|2011-07-13|P|39|
|37|2011-07-14|2011-07-27|Z|21|
|37|2011-07-14|2011-07-27|T|39|
|37|2011-07-14|2011-07-27|S|2|
|37|2011-07-14|2011-07-27|P|38|
|38|2011-07-28|2011-08-10|Z|27|
|38|2011-07-28|2011-08-10|T|37|
|38|2011-07-28|2011-08-10|S|2|
|38|2011-07-28|2011-08-10|R|1|
|38|2011-07-28|2011-08-10|P|33|
|39|2011-08-11|2011-08-24|Z|27|
|39|2011-08-11|2011-08-24|T|36|
|39|2011-08-11|2011-08-24|S|2|
|39|2011-08-11|2011-08-24|R|1|
|39|2011-08-11|2011-08-24|P|34|
|40|2011-08-25|2011-09-07|Z|26|
|40|2011-08-25|2011-09-07|T|35|
|40|2011-08-25|2011-09-07|S|2|
|40|2011-08-25|2011-09-07|R|1|
|40|2011-08-25|2011-09-07|P|36|
|41|2011-09-08|2011-09-21|Z|27|
|41|2011-09-08|2011-09-21|T|35|
|41|2011-09-08|2011-09-21|S|2|
|41|2011-09-08|2011-09-21|R|1|
|41|2011-09-08|2011-09-21|P|35|
|42|2011-09-22|2011-10-05|Z|26|
|42|2011-09-22|2011-10-05|T|35|
|42|2011-09-22|2011-10-05|S|2|
|42|2011-09-22|2011-10-05|R|1|
|42|2011-09-22|2011-10-05|P|36|
|43|2011-10-06|2011-10-19|Z|26|
|43|2011-10-06|2011-10-19|T|35|
|43|2011-10-06|2011-10-19|S|2|
|43|2011-10-06|2011-10-19|R|1|
|43|2011-10-06|2011-10-19|P|36|
|44|2011-10-20|2011-11-02|Z|27|
|44|2011-10-20|2011-11-02|T|34|
|44|2011-10-20|2011-11-02|S|2|
|44|2011-10-20|2011-11-02|R|1|
|44|2011-10-20|2011-11-02|P|36|
|45|2011-11-03|2011-11-16|Z|27|
|45|2011-11-03|2011-11-16|T|34|
|45|2011-11-03|2011-11-16|S|2|
|45|2011-11-03|2011-11-16|R|1|
|45|2011-11-03|2011-11-16|P|36|
|46|2011-11-17|2011-11-30|Z|26|
|46|2011-11-17|2011-11-30|T|35|
|46|2011-11-17|2011-11-30|S|2|
|46|2011-11-17|2011-11-30|R|1|
|46|2011-11-17|2011-11-30|P|36|
|47|2011-12-01|2011-12-14|Z|26|
|47|2011-12-01|2011-12-14|T|35|
|47|2011-12-01|2011-12-14|S|2|
|47|2011-12-01|2011-12-14|R|1|
|47|2011-12-01|2011-12-14|P|36|
|48|2011-12-15|2011-12-28|Z|26|
|48|2011-12-15|2011-12-28|T|35|
|48|2011-12-15|2011-12-28|S|2|
|48|2011-12-15|2011-12-28|R|1|
|48|2011-12-15|2011-12-28|P|36|
|49|2011-12-29|2012-01-11|Z|25|
|49|2011-12-29|2012-01-11|T|35|
|49|2011-12-29|2012-01-11|S|1|
|49|2011-12-29|2012-01-11|R|1|
|49|2011-12-29|2012-01-11|P|38|
|50|2012-01-12|2012-01-25|Z|26|
|50|2012-01-12|2012-01-25|T|35|
|50|2012-01-12|2012-01-25|S|1|
|50|2012-01-12|2012-01-25|R|1|
|50|2012-01-12|2012-01-25|P|37|
|51|2012-01-26|2012-02-08|Z|25|
|51|2012-01-26|2012-02-08|T|34|
|51|2012-01-26|2012-02-08|S|2|
|51|2012-01-26|2012-02-08|R|1|
|51|2012-01-26|2012-02-08|P|38|
|52|2012-02-09|2012-02-22|Z|26|
|52|2012-02-09|2012-02-22|T|32|
|52|2012-02-09|2012-02-22|S|2|
|52|2012-02-09|2012-02-22|R|1|
|52|2012-02-09|2012-02-22|P|39|
|53|2012-02-23|2012-03-07|Z|26|
|53|2012-02-23|2012-03-07|T|32|
|53|2012-02-23|2012-03-07|S|2|
|53|2012-02-23|2012-03-07|R|1|
|53|2012-02-23|2012-03-07|P|39|
|54|2012-03-08|2012-03-21|Z|27|
|54|2012-03-08|2012-03-21|T|30|
|54|2012-03-08|2012-03-21|S|1|
|54|2012-03-08|2012-03-21|R|1|
|54|2012-03-08|2012-03-21|P|41|
|55|2012-03-22|2012-04-04|Z|28|
|55|2012-03-22|2012-04-04|T|32|
|55|2012-03-22|2012-04-04|S|1|
|55|2012-03-22|2012-04-04|R|1|
|55|2012-03-22|2012-04-04|P|38|
|56|2012-04-05|2012-04-18|Z|29|
|56|2012-04-05|2012-04-18|T|32|
|56|2012-04-05|2012-04-18|S|2|
|56|2012-04-05|2012-04-18|R|1|
|56|2012-04-05|2012-04-18|P|36|
|57|2012-04-19|2012-05-02|Z|31|
|57|2012-04-19|2012-05-02|T|30|
|57|2012-04-19|2012-05-02|S|2|
|57|2012-04-19|2012-05-02|R|1|
|57|2012-04-19|2012-05-02|P|36|
|58|2012-05-03|2012-05-16|Z|31|
|58|2012-05-03|2012-05-16|T|30|
|58|2012-05-03|2012-05-16|S|2|
|58|2012-05-03|2012-05-16|R|2|
|58|2012-05-03|2012-05-16|P|35|
|59|2012-05-17|2012-05-30|Z|31|
|59|2012-05-17|2012-05-30|T|31|
|59|2012-05-17|2012-05-30|S|2|
|59|2012-05-17|2012-05-30|R|2|
|59|2012-05-17|2012-05-30|P|34|
|60|2012-05-31|2012-06-13|Z|31|
|60|2012-05-31|2012-06-13|T|31|
|60|2012-05-31|2012-06-13|S|2|
|60|2012-05-31|2012-06-13|R|1|
|60|2012-05-31|2012-06-13|P|35|
|61|2012-06-14|2012-06-27|Z|29|
|61|2012-06-14|2012-06-27|T|31|
|61|2012-06-14|2012-06-27|S|2|
|61|2012-06-14|2012-06-27|R|2|
|61|2012-06-14|2012-06-27|P|36|
|62|2012-06-28|2012-07-11|Z|30|
|62|2012-06-28|2012-07-11|T|30|
|62|2012-06-28|2012-07-11|S|2|
|62|2012-06-28|2012-07-11|R|2|
|62|2012-06-28|2012-07-11|P|36|
|63|2012-07-12|2012-07-25|Z|28|
|63|2012-07-12|2012-07-25|T|31|
|63|2012-07-12|2012-07-25|S|2|
|63|2012-07-12|2012-07-25|R|2|
|63|2012-07-12|2012-07-25|P|37|
|64|2012-07-26|2012-08-08|Z|29|
|64|2012-07-26|2012-08-08|T|31|
|64|2012-07-26|2012-08-08|S|2|
|64|2012-07-26|2012-08-08|R|1|
|64|2012-07-26|2012-08-08|P|37|
|65|2012-08-09|2012-08-22|Z|30|
|65|2012-08-09|2012-08-22|T|31|
|65|2012-08-09|2012-08-22|S|1|
|65|2012-08-09|2012-08-22|R|1|
|65|2012-08-09|2012-08-22|P|37|
|66|2012-08-23|2012-09-05|Z|28|
|66|2012-08-23|2012-09-05|T|33|
|66|2012-08-23|2012-09-05|S|1|
|66|2012-08-23|2012-09-05|R|1|
|66|2012-08-23|2012-09-05|P|37|
|67|2012-09-06|2012-09-19|Z|26|
|67|2012-09-06|2012-09-19|T|34|
|67|2012-09-06|2012-09-19|S|1|
|67|2012-09-06|2012-09-19|R|1|
|67|2012-09-06|2012-09-19|P|38|
|68|2012-09-20|2012-10-03|Z|27|
|68|2012-09-20|2012-10-03|T|35|
|68|2012-09-20|2012-10-03|S|1|
|68|2012-09-20|2012-10-03|R|1|
|68|2012-09-20|2012-10-03|P|36|
|69|2012-10-04|2012-10-17|Z|28|
|69|2012-10-04|2012-10-17|T|33|
|69|2012-10-04|2012-10-17|R|1|
|69|2012-10-04|2012-10-17|P|38|
|70|2012-10-18|2012-10-31|Z|27|
|70|2012-10-18|2012-10-31|T|32|
|70|2012-10-18|2012-10-31|R|1|
|70|2012-10-18|2012-10-31|P|40|
|71|2012-11-01|2012-11-14|Z|30|
|71|2012-11-01|2012-11-14|T|33|
|71|2012-11-01|2012-11-14|R|1|
|71|2012-11-01|2012-11-14|P|36|
|72|2012-11-15|2012-11-28|Z|29|
|72|2012-11-15|2012-11-28|T|33|
|72|2012-11-15|2012-11-28|R|1|
|72|2012-11-15|2012-11-28|P|37|
|73|2012-11-29|2012-12-12|Z|29|
|73|2012-11-29|2012-12-12|T|34|
|73|2012-11-29|2012-12-12|R|1|
|73|2012-11-29|2012-12-12|P|36|
|74|2012-12-13|2012-12-26|Z|29|
|74|2012-12-13|2012-12-26|T|34|
|74|2012-12-13|2012-12-26|R|1|
|74|2012-12-13|2012-12-26|P|36|
|75|2012-12-27|2013-01-09|Z|29|
|75|2012-12-27|2013-01-09|T|33|
|75|2012-12-27|2013-01-09|R|2|
|75|2012-12-27|2013-01-09|P|36|
|76|2013-01-10|2013-01-23|Z|28|
|76|2013-01-10|2013-01-23|T|34|
|76|2013-01-10|2013-01-23|R|2|
|76|2013-01-10|2013-01-23|P|36|
|77|2013-01-24|2013-02-06|Z|29|
|77|2013-01-24|2013-02-06|T|34|
|77|2013-01-24|2013-02-06|R|1|
|77|2013-01-24|2013-02-06|P|36|
|78|2013-02-07|2013-02-20|Z|29|
|78|2013-02-07|2013-02-20|T|34|
|78|2013-02-07|2013-02-20|R|1|
|78|2013-02-07|2013-02-20|P|36|
|79|2013-02-21|2013-03-06|Z|29|
|79|2013-02-21|2013-03-06|T|34|
|79|2013-02-21|2013-03-06|R|1|
|79|2013-02-21|2013-03-06|P|36|
|80|2013-03-07|2013-03-20|Z|29|
|80|2013-03-07|2013-03-20|T|34|
|80|2013-03-07|2013-03-20|R|1|
|80|2013-03-07|2013-03-20|P|36|
|81|2013-03-21|2013-04-03|Z|30|
|81|2013-03-21|2013-04-03|T|33|
|81|2013-03-21|2013-04-03|R|1|
|81|2013-03-21|2013-04-03|P|36|
|82|2013-04-04|2013-04-17|Z|31|
|82|2013-04-04|2013-04-17|T|33|
|82|2013-04-04|2013-04-17|R|1|
|82|2013-04-04|2013-04-17|P|35|
|83|2013-04-18|2013-05-01|Z|28|
|83|2013-04-18|2013-05-01|T|34|
|83|2013-04-18|2013-05-01|R|1|
|83|2013-04-18|2013-05-01|P|37|
|84|2013-05-02|2013-05-15|Z|28|
|84|2013-05-02|2013-05-15|T|33|
|84|2013-05-02|2013-05-15|R|1|
|84|2013-05-02|2013-05-15|P|38|
|85|2013-05-16|2013-05-29|Z|28|
|85|2013-05-16|2013-05-29|T|33|
|85|2013-05-16|2013-05-29|R|1|
|85|2013-05-16|2013-05-29|P|38|
|86|2013-05-30|2013-06-12|Z|29|
|86|2013-05-30|2013-06-12|T|32|
|86|2013-05-30|2013-06-12|R|1|
|86|2013-05-30|2013-06-12|P|38|
|87|2013-06-13|2013-06-26|Z|31|
|87|2013-06-13|2013-06-26|T|31|
|87|2013-06-13|2013-06-26|R|1|
|87|2013-06-13|2013-06-26|P|37|
|88|2013-06-27|2013-07-10|Z|29|
|88|2013-06-27|2013-07-10|T|35|
|88|2013-06-27|2013-07-10|R|1|
|88|2013-06-27|2013-07-10|P|35|
|89|2013-07-11|2013-07-24|Z|28|
|89|2013-07-11|2013-07-24|T|34|
|89|2013-07-11|2013-07-24|S|1|
|89|2013-07-11|2013-07-24|R|1|
|89|2013-07-11|2013-07-24|P|36|
|90|2013-07-25|2013-08-07|Z|28|
|90|2013-07-25|2013-08-07|T|34|
|90|2013-07-25|2013-08-07|S|1|
|90|2013-07-25|2013-08-07|R|1|
|90|2013-07-25|2013-08-07|P|36|
|91|2013-08-08|2013-08-21|Z|28|
|91|2013-08-08|2013-08-21|T|34|
|91|2013-08-08|2013-08-21|S|1|
|91|2013-08-08|2013-08-21|R|1|
|91|2013-08-08|2013-08-21|P|36|
|92|2013-08-22|2013-09-04|Z|29|
|92|2013-08-22|2013-09-04|T|33|
|92|2013-08-22|2013-09-04|S|1|
|92|2013-08-22|2013-09-04|R|1|
|92|2013-08-22|2013-09-04|P|36|
|93|2013-09-05|2013-09-18|Z|30|
|93|2013-09-05|2013-09-18|T|32|
|93|2013-09-05|2013-09-18|S|1|
|93|2013-09-05|2013-09-18|R|1|
|93|2013-09-05|2013-09-18|P|36|
|94|2013-09-19|2013-10-02|Z|32|
|94|2013-09-19|2013-10-02|T|32|
|94|2013-09-19|2013-10-02|S|1|
|94|2013-09-19|2013-10-02|R|1|
|94|2013-09-19|2013-10-02|P|34|
|95|2013-10-03|2013-10-16|Z|30|
|95|2013-10-03|2013-10-16|T|32|
|95|2013-10-03|2013-10-16|S|1|
|95|2013-10-03|2013-10-16|R|1|
|95|2013-10-03|2013-10-16|P|36|
|96|2013-10-17|2013-10-30|Z|30|
|96|2013-10-17|2013-10-30|T|33|
|96|2013-10-17|2013-10-30|S|1|
|96|2013-10-17|2013-10-30|R|1|
|96|2013-10-17|2013-10-30|P|35|
|97|2013-10-31|2013-11-13|Z|29|
|97|2013-10-31|2013-11-13|T|33|
|97|2013-10-31|2013-11-13|S|1|
|97|2013-10-31|2013-11-13|R|1|
|97|2013-10-31|2013-11-13|P|36|
|98|2013-11-14|2013-11-27|Z|29|
|98|2013-11-14|2013-11-27|T|33|
|98|2013-11-14|2013-11-27|S|1|
|98|2013-11-14|2013-11-27|R|1|
|98|2013-11-14|2013-11-27|P|36|
|99|2013-11-28|2013-12-11|Z|29|
|99|2013-11-28|2013-12-11|T|33|
|99|2013-11-28|2013-12-11|S|1|
|99|2013-11-28|2013-12-11|R|1|
|99|2013-11-28|2013-12-11|P|36|
|100|2013-12-12|2013-12-25|Z|30|
|100|2013-12-12|2013-12-25|T|33|
|100|2013-12-12|2013-12-25|S|1|
|100|2013-12-12|2013-12-25|R|1|
|100|2013-12-12|2013-12-25|P|35|
|101|2013-12-26|2014-01-08|Z|30|
|101|2013-12-26|2014-01-08|T|31|
|101|2013-12-26|2014-01-08|S|1|
|101|2013-12-26|2014-01-08|R|1|
|101|2013-12-26|2014-01-08|P|37|
|102|2014-01-09|2014-01-22|Z|34|
|102|2014-01-09|2014-01-22|T|33|
|102|2014-01-09|2014-01-22|R|1|
|102|2014-01-09|2014-01-22|P|32|
|103|2014-01-23|2014-02-05|Z|33|
|103|2014-01-23|2014-02-05|T|33|
|103|2014-01-23|2014-02-05|R|1|
|103|2014-01-23|2014-02-05|P|33|
|104|2014-02-06|2014-02-19|Z|34|
|104|2014-02-06|2014-02-19|T|33|
|104|2014-02-06|2014-02-19|R|1|
|104|2014-02-06|2014-02-19|P|32|
|105|2014-02-20|2014-03-05|Z|32|
|105|2014-02-20|2014-03-05|T|33|
|105|2014-02-20|2014-03-05|R|1|
|105|2014-02-20|2014-03-05|P|34|
|106|2014-03-06|2014-03-19|Z|32|
|106|2014-03-06|2014-03-19|T|33|
|106|2014-03-06|2014-03-19|R|1|
|106|2014-03-06|2014-03-19|P|34|
|107|2014-03-20|2014-04-02|Z|33|
|107|2014-03-20|2014-04-02|T|32|
|107|2014-03-20|2014-04-02|R|1|
|107|2014-03-20|2014-04-02|P|34|
|108|2014-04-03|2014-04-16|Z|34|
|108|2014-04-03|2014-04-16|T|32|
|108|2014-04-03|2014-04-16|R|1|
|108|2014-04-03|2014-04-16|P|33|
|109|2014-04-17|2014-04-30|Z|35|
|109|2014-04-17|2014-04-30|T|31|
|109|2014-04-17|2014-04-30|R|1|
|109|2014-04-17|2014-04-30|P|33|
|110|2014-05-01|2014-05-14|Z|35|
|110|2014-05-01|2014-05-14|T|31|
|110|2014-05-01|2014-05-14|R|1|
|110|2014-05-01|2014-05-14|P|33|
|111|2014-05-15|2014-05-28|Z|34|
|111|2014-05-15|2014-05-28|T|31|
|111|2014-05-15|2014-05-28|R|1|
|111|2014-05-15|2014-05-28|P|34|
|112|2014-05-29|2014-06-11|Z|35|
|112|2014-05-29|2014-06-11|T|30|
|112|2014-05-29|2014-06-11|R|1|
|112|2014-05-29|2014-06-11|P|34|
|113|2014-06-12|2014-06-25|Z|36|
|113|2014-06-12|2014-06-25|T|29|
|113|2014-06-12|2014-06-25|R|1|
|113|2014-06-12|2014-06-25|P|34|
|114|2014-06-26|2014-07-09|Z|35|
|114|2014-06-26|2014-07-09|T|29|
|114|2014-06-26|2014-07-09|R|1|
|114|2014-06-26|2014-07-09|P|35|
|115|2014-07-10|2014-07-23|Z|36|
|115|2014-07-10|2014-07-23|T|26|
|115|2014-07-10|2014-07-23|R|1|
|115|2014-07-10|2014-07-23|P|37|
|116|2014-07-24|2014-08-06|Z|36|
|116|2014-07-24|2014-08-06|T|28|
|116|2014-07-24|2014-08-06|R|1|
|116|2014-07-24|2014-08-06|P|35|
|117|2014-08-07|2014-08-20|Z|35|
|117|2014-08-07|2014-08-20|T|28|
|117|2014-08-07|2014-08-20|R|1|
|117|2014-08-07|2014-08-20|P|36|
|118|2014-08-21|2014-09-03|Z|36|
|118|2014-08-21|2014-09-03|T|28|
|118|2014-08-21|2014-09-03|R|1|
|118|2014-08-21|2014-09-03|P|35|
|119|2014-09-04|2014-09-17|Z|36|
|119|2014-09-04|2014-09-17|T|28|
|119|2014-09-04|2014-09-17|R|1|
|119|2014-09-04|2014-09-17|P|35|
|120|2014-09-18|2014-10-01|Z|36|
|120|2014-09-18|2014-10-01|T|28|
|120|2014-09-18|2014-10-01|R|1|
|120|2014-09-18|2014-10-01|P|35|
|121|2014-10-02|2014-10-15|Z|36|
|121|2014-10-02|2014-10-15|T|28|
|121|2014-10-02|2014-10-15|R|1|
|121|2014-10-02|2014-10-15|P|35|
|122|2014-10-16|2014-10-29|Z|35|
|122|2014-10-16|2014-10-29|T|29|
|122|2014-10-16|2014-10-29|R|1|
|122|2014-10-16|2014-10-29|P|35|
|123|2014-10-30|2014-11-12|Z|34|
|123|2014-10-30|2014-11-12|T|30|
|123|2014-10-30|2014-11-12|R|1|
|123|2014-10-30|2014-11-12|P|35|
|124|2014-11-13|2014-11-26|Z|34|
|124|2014-11-13|2014-11-26|T|31|
|124|2014-11-13|2014-11-26|R|1|
|124|2014-11-13|2014-11-26|P|34|
|125|2014-11-27|2014-12-10|Z|34|
|125|2014-11-27|2014-12-10|T|31|
|125|2014-11-27|2014-12-10|R|1|
|125|2014-11-27|2014-12-10|P|34|
|126|2014-12-11|2014-12-24|Z|34|
|126|2014-12-11|2014-12-24|T|32|
|126|2014-12-11|2014-12-24|R|1|
|126|2014-12-11|2014-12-24|P|33|
|127|2014-12-25|2015-01-07|Z|34|
|127|2014-12-25|2015-01-07|T|32|
|127|2014-12-25|2015-01-07|R|1|
|127|2014-12-25|2015-01-07|P|33|
|128|2015-01-08|2015-01-21|Z|29|
|128|2015-01-08|2015-01-21|T|32|
|128|2015-01-08|2015-01-21|R|1|
|128|2015-01-08|2015-01-21|P|38|
|129|2015-01-22|2015-02-04|Z|30|
|129|2015-01-22|2015-02-04|T|32|
|129|2015-01-22|2015-02-04|R|1|
|129|2015-01-22|2015-02-04|P|37|
|130|2015-02-05|2015-02-18|Z|30|
|130|2015-02-05|2015-02-18|T|32|
|130|2015-02-05|2015-02-18|R|1|
|130|2015-02-05|2015-02-18|P|37|
|131|2015-02-19|2015-03-04|Z|30|
|131|2015-02-19|2015-03-04|T|32|
|131|2015-02-19|2015-03-04|R|1|
|131|2015-02-19|2015-03-04|P|37|
|132|2015-03-05|2015-03-18|Z|29|
|132|2015-03-05|2015-03-18|T|33|
|132|2015-03-05|2015-03-18|R|1|
|132|2015-03-05|2015-03-18|P|37|
|133|2015-03-19|2015-04-01|Z|28|
|133|2015-03-19|2015-04-01|T|34|
|133|2015-03-19|2015-04-01|R|1|
|133|2015-03-19|2015-04-01|P|37|
|134|2015-04-02|2015-04-15|Z|28|
|134|2015-04-02|2015-04-15|T|33|
|134|2015-04-02|2015-04-15|R|1|
|134|2015-04-02|2015-04-15|P|38|
|135|2015-04-16|2015-04-29|Z|29|
|135|2015-04-16|2015-04-29|T|32|
|135|2015-04-16|2015-04-29|P|39|
|136|2015-04-30|2015-05-13|Z|30|
|136|2015-04-30|2015-05-13|T|32|
|136|2015-04-30|2015-05-13|P|38|
|137|2015-05-14|2015-05-27|Z|30|
|137|2015-05-14|2015-05-27|T|32|
|137|2015-05-14|2015-05-27|P|38|
|138|2015-05-28|2015-06-10|Z|30|
|138|2015-05-28|2015-06-10|T|33|
|138|2015-05-28|2015-06-10|P|37|
|139|2015-06-11|2015-06-24|Z|31|
|139|2015-06-11|2015-06-24|T|32|
|139|2015-06-11|2015-06-24|P|37|
|140|2015-06-25|2015-07-08|Z|29|
|140|2015-06-25|2015-07-08|T|33|
|140|2015-06-25|2015-07-08|P|38|
|141|2015-07-09|2015-07-22|Z|30|
|141|2015-07-09|2015-07-22|T|33|
|141|2015-07-09|2015-07-22|P|37|
|142|2015-07-23|2015-08-05|Z|31|
|142|2015-07-23|2015-08-05|T|31|
|142|2015-07-23|2015-08-05|P|38|
|143|2015-08-06|2015-08-19|Z|31|
|143|2015-08-06|2015-08-19|T|31|
|143|2015-08-06|2015-08-19|P|38|
|144|2015-08-20|2015-09-02|Z|32|
